id,nome,data,tasso
MII179306,Palermo Pagliarelli,2026-05-31,127.6712
MII179324,Palermo Ucciardone,2026-05-31,110.0379
MII179331,Paliano,2026-05-31,41.0959
MII179342,Palmi,2026-05-31,106.6667
MII179353,Paola,2026-05-31,150.0000
MII179364,Parma,2026-05-31,123.5023
MII182910,Pavia,2026-05-31,144.9219
MII179781,Perugia,2026-05-31,160.2606
MII179818,Pesaro,2026-05-31,179.8611
MII179830,Pescara,2026-05-31,165.0206
MII179842,Piacenza,2026-05-31,138.1068
MII179856,Piazza Armerina,2026-05-31,161.7021
MII182919,Pisa,2026-05-31,153.5135
MII179896,Pistoia,2026-05-31,111.8421
MII179913,Pordenone,2026-05-31,145.9459
MII179932,Porto Azzurro,2026-05-31,123.3533
MII179938,Potenza,2026-05-31,164.4860
MII179958,Prato,2026-05-31,113.4686
MII179965,Ragusa,2026-05-31,116.9399
MII179981,Ravenna,2026-05-31,161.2245
MII179988,Reggio Calabria Arghillà,2026-05-31,135.2727
MII179995,Reggio Calabria Giuseppe Panzera,2026-05-31,92.4528
MII182339,Reggio Emilia,2026-05-31,130.3419
MII169535,Rieti,2026-05-31,182.6990
MII180001,Rimini,2026-05-31,138.9831
MII180380,Roma Rebibbia,2026-05-31,109.1255
MII180348,Roma Rebibbia femminile,2026-05-31,161.9658
MII180356,Roma Rebibbia IIIª casa,2026-05-31,79.5455
MII180370,Roma Rebibbia Nuovo Complesso,2026-05-31,151.1236
MII180401,Roma Regina Coeli,2026-05-31,175.3497
MII180415,Rossano,2026-05-31,123.5741
MII180424,Rovigo,2026-05-31,130.1435
MII180426,Salerno,2026-05-31,159.8404
MII180437,Saluzzo,2026-05-31,88.1068
MII180451,San Cataldo,2026-05-31,88.8889
MII180458,San Gimignano,2026-05-31,146.6368
MII180476,San Severo,2026-05-31,145.9016
MII180465,Sanremo,2026-05-31,123.2877
MII181079,Sant'Angelo dei Lombardi,2026-05-31,158.2609
MII180487,Santa Maria Capua Vetere,2026-05-31,152.8107
MII181091,Sassari,2026-05-31,127.2926
MII181109,Sciacca,2026-05-31,125.0000
MII181115,Siena,2026-05-31,131.0345
MII181125,Siracusa,2026-05-31,126.7890
MII181346,Sondrio,2026-05-31,179.1667
MII181358,Spoleto,2026-05-31,113.8158
MII181371,Sulmona,2026-05-31,129.6367
MII181377,Taranto,2026-05-31,199.7674
MII181385,Tempio Pausania,2026-05-31,104.9080
MII181392,Teramo,2026-05-31,183.7302
MII181401,Termini Imerese,2026-05-31,110.8696
MII181407,Terni,2026-05-31,134.0426
MII181417,Tolmezzo,2026-05-31,120.9459
MII181424,Torino,2026-05-31,139.1384
MII181434,Trani,2026-05-31,151.1785
MII181440,Trani femminile,2026-05-31,131.2500
MII181625,Trapani,2026-05-31,117.2199
MII181636,Trento,2026-05-31,100.0000
MII181645,Treviso,2026-05-31,164.3939
MII181661,Trieste,2026-05-31,185.1852
MII181681,Turi,2026-05-31,169.4444
MII181672,Udine,2026-05-31,186.0465
MII181691,Vallo della Lucania,2026-05-31,152.5000
MII181703,Varese,2026-05-31,205.6604
MII181820,Vasto,2026-05-31,76.9231
MII181839,Velletri,2026-05-31,152.0725
MII181847,Venezia Giudecca,2026-05-31,86.6071
MII181863,Venezia Santa Maria Maggiore,2026-05-31,165.1899
MII181870,Verbania,2026-05-31,141.5094
MII181880,Vercelli,2026-05-31,165.4545
MII181891,Verona,2026-05-31,189.8204
MII181908,Vibo Valentia,2026-05-31,118.9781
MII181918,Vicenza,2026-05-31,134.4697
MII181924,Vigevano,2026-05-31,106.6667
MII181934,Viterbo,2026-05-31,169.1919
MII179733,Voghera,2026-05-31,115.6522
MII179876,Volterra,2026-05-31,95.7447
MII158910,Agrigento,2026-06-07,136.7424
MII157783,Alba,2026-06-07,91.8367
MII158919,"Alessandria Cantiello, Gaeta",2026-06-07,107.7253
MII158924,Alessandria San Michele,2026-06-07,33.8983
MII158935,Alghero,2026-06-07,98.0769
MII172277,Altamura,2026-06-07,187.7551
MII158944,Ancona Barcaglione,2026-06-07,85.0000
MII158941,Ancona Montacuto,2026-06-07,136.0784
MII158945,Arbus,2026-06-07,100.7937
MII158948,Arezzo,2026-06-07,154.5455
MII159053,Ariano Irpino,2026-06-07,143.5185
MII159060,Arienzo,2026-06-07,125.8621
MII159065,Ascoli Piceno,2026-06-07,152.4272
MII159069,Asti,2026-06-07,134.8259
MII159314,Augusta,2026-06-07,147.2141
MII172011,Avellino,2026-06-07,140.3805
MII172187,Aversa,2026-06-07,130.3419
MII182440,Avezzano,2026-06-07,147.1698
MII172222,Barcellona Pozzo di Gotto,2026-06-07,87.2263
MII181678,Bari,2026-06-07,166.0232
MII158901,Belluno,2026-06-07,130.4878
MII160204,Benevento,2026-06-07,156.6802
MII172827,Bergamo,2026-06-07,185.5799
MII172332,Biella,2026-06-07,145.6633
MII172344,Bollate,2026-06-07,125.8879
MII172508,Bologna,2026-06-07,177.1368
MII172580,Bolzano,2026-06-07,132.1839
MII172592,Brescia Canton Monbello,2026-06-07,207.6923
MII172610,Brescia Verziano,2026-06-07,177.4648
MII172623,Brindisi,2026-06-07,180.2632
MII172814,Brissogne - Aosta,2026-06-07,86.4407
MII172320,Busto Arsizio,2026-06-07,207.3733
MII172835,Cagliari Uta,2026-06-07,131.6637
MII173006,Caltagirone,2026-06-07,123.6559
MII173063,Caltanissetta,2026-06-07,142.0765
MII173088,Campobasso,2026-06-07,174.7573
MII173101,Carinola,2026-06-07,116.1504
MII173114,Cassino,2026-06-07,180.8989
MII173237,Castelfranco Emilia,2026-06-07,61.0738
MII173259,Castelvetrano,2026-06-07,159.0909
MII173265,Castrovillari,2026-06-07,160.0000
MII173285,Catania Bicocca,2026-06-07,131.0606
MII173301,Catania Piazza Lanza,2026-06-07,166.3043
MII173311,Catanzaro,2026-06-07,110.7034
MII173356,Chiavari,2026-06-07,134.6154
MII173364,Chieti,2026-06-07,188.6076
MII173688,Civitavecchia Giuseppe Passerini,2026-06-07,57.6389
MII172208,Civitavecchia Nuovo Complesso,2026-06-07,177.8098
MII173712,Como,2026-06-07,173.3333
MII173341,Cosenza,2026-06-07,127.6498
MII173747,Cremona,2026-06-07,159.3750
MII173324,Crotone,2026-06-07,138.0952
MII173764,Cuneo,2026-06-07,107.3491
MII173784,Eboli,2026-06-07,75.9259
MII173813,Enna,2026-06-07,146.2069
MII173994,Favignana,2026-06-07,126.7442
MII174501,Fermo,2026-06-07,179.0698
MII174686,Ferrara,2026-06-07,166.6667
MII174825,Firenze Mario Gozzini,2026-06-07,148.6486
MII174720,Firenze Sollicciano,2026-06-07,171.3896
MII176375,Foggia,2026-06-07,223.1788
MII176403,Forlì,2026-06-07,122.9008
MII176414,Fossano,2026-06-07,83.0882
MII176424,Fossombrone,2026-06-07,118.5897
MII176437,Frosinone,2026-06-07,134.1897
MII176451,Gela,2026-06-07,170.8333
MII152284,Genova Marassi,2026-06-07,124.7191
MII176703,Genova Pontedecimo,2026-06-07,156.2500
MII176714,Giarre,2026-06-07,165.1163
MII176719,Gorizia,2026-06-07,130.1587
MII176743,Grosseto,2026-06-07,213.3333
MII176749,Imperia,2026-06-07,113.2075
MII176759,Isernia,2026-06-07,168.1818
MII176771,Isili,2026-06-07,113.0841
MII176781,Ivrea,2026-06-07,147.4286
MII177134,L'Aquila,2026-06-07,84.1346
MII176788,La Spezia,2026-06-07,144.7368
MII177107,Lanciano,2026-06-07,116.5919
MII177118,Lanusei,2026-06-07,106.0606
MII177323,Larino,2026-06-07,148.6239
MII177332,Latina,2026-06-07,197.4026
MII177346,Laureana di Borrello,2026-06-07,148.6486
MII177384,Lauro,2026-06-07,24.0000
MII177420,Lecce,2026-06-07,182.9299
MII177436,Lecco,2026-06-07,155.7692
MII177463,Livorno,2026-06-07,157.0470
MII177498,Livorno Gorgona,2026-06-07,126.9663
MII177996,Locri,2026-06-07,165.8228
MII178027,Lodi,2026-06-07,209.3023
MII178035,Lucca,2026-06-07,248.6486
MII178045,Lucera,2026-06-07,134.8837
MII178072,Mantova,2026-06-07,145.8333
MII178085,Massa,2026-06-07,168.5714
MII178115,Massa Marittima,2026-06-07,120.8333
MII178124,Matera,2026-06-07,165.5738
MII178141,Melfi,2026-06-07,153.7313
MII178148,Messina,2026-06-07,109.9057
MII158895,Milano San Vittore,2026-06-07,215.2893
MII178501,Milano San Vittore femminile,2026-06-07,178.2609
MII178638,Modena,2026-06-07,159.7523
MII178659,Monza,2026-06-07,169.6078
MII178666,Napoli Poggioreale,2026-06-07,167.1091
MII178672,Napoli Secondigliano,2026-06-07,142.1242
MII178681,Noto,2026-06-07,99.3750
MII178700,Novara,2026-06-07,114.7436
MII179224,Nuoro,2026-06-07,18.6131
MII178003,Onanì,2026-06-07,91.4286
MII179237,Opera,2026-06-07,152.7533
MII179274,Oristano,2026-06-07,94.9807
MII179280,Orvieto,2026-06-07,124.4898
MII179290,Padova,2026-06-07,128.0899
MII179299,Padova Nuovo Complesso,2026-06-07,154.3981
MII179306,Palermo Pagliarelli,2026-06-07,126.8493
MII179324,Palermo Ucciardone,2026-06-07,110.3970
MII179331,Paliano,2026-06-07,40.4110
MII179342,Palmi,2026-06-07,104.1667
MII179353,Paola,2026-06-07,148.1250
MII179364,Parma,2026-06-07,124.1486
MII182910,Pavia,2026-06-07,143.3594
MII179781,Perugia,2026-06-07,158.1169
MII179818,Pesaro,2026-06-07,175.6944
MII179830,Pescara,2026-06-07,166.6667
MII179842,Piacenza,2026-06-07,137.3786
MII179856,Piazza Armerina,2026-06-07,161.7021
MII182919,Pisa,2026-06-07,151.8919
MII179896,Pistoia,2026-06-07,109.2105
MII179913,Pordenone,2026-06-07,151.3514
MII179932,Porto Azzurro,2026-06-07,123.0539
MII179938,Potenza,2026-06-07,158.8785
MII179958,Prato,2026-06-07,113.6531
MII179965,Ragusa,2026-06-07,118.5792
MII179981,Ravenna,2026-06-07,169.3878
MII179988,Reggio Calabria Arghillà,2026-06-07,133.2130
MII179995,Reggio Calabria Giuseppe Panzera,2026-06-07,91.1950
MII182339,Reggio Emilia,2026-06-07,132.0513
MII169535,Rieti,2026-06-07,183.3910
MII180001,Rimini,2026-06-07,139.8305
MII180380,Roma Rebibbia,2026-06-07,110.2662
MII180348,Roma Rebibbia femminile,2026-06-07,164.1026
MII180356,Roma Rebibbia IIIª casa,2026-06-07,78.0303
MII180370,Roma Rebibbia Nuovo Complesso,2026-06-07,149.6255
MII180401,Roma Regina Coeli,2026-06-07,177.6224
MII180415,Rossano,2026-06-07,124.3346
MII180424,Rovigo,2026-06-07,130.1435
MII180426,Salerno,2026-06-07,160.8579
MII180437,Saluzzo,2026-06-07,87.8641
MII180451,San Cataldo,2026-06-07,90.5983
MII180458,San Gimignano,2026-06-07,144.3946
MII180476,San Severo,2026-06-07,147.5410
MII180465,Sanremo,2026-06-07,124.6575
MII181079,Sant'Angelo dei Lombardi,2026-06-07,157.3913
MII180487,Santa Maria Capua Vetere,2026-06-07,153.5503
MII181091,Sassari,2026-06-07,124.4541
MII181109,Sciacca,2026-06-07,140.0000
MII181115,Siena,2026-06-07,132.7586
MII181125,Siracusa,2026-06-07,127.8899
MII181346,Sondrio,2026-06-07,170.8333
MII181358,Spoleto,2026-06-07,112.9386
MII181371,Sulmona,2026-06-07,130.2103
MII181377,Taranto,2026-06-07,199.5349
MII181385,Tempio Pausania,2026-06-07,106.1350
MII181392,Teramo,2026-06-07,180.1587
MII181401,Termini Imerese,2026-06-07,110.8696
MII181407,Terni,2026-06-07,135.4610
MII181417,Tolmezzo,2026-06-07,121.6216
MII181424,Torino,2026-06-07,139.1384
MII181434,Trani,2026-06-07,151.5152
MII181440,Trani femminile,2026-06-07,131.2500
MII181625,Trapani,2026-06-07,116.8050
MII181636,Trento,2026-06-07,100.7109
MII181645,Treviso,2026-06-07,165.1515
MII181661,Trieste,2026-06-07,185.1852
MII181681,Turi,2026-06-07,171.2963
MII181672,Udine,2026-06-07,182.3529
MII181691,Vallo della Lucania,2026-06-07,152.5000
MII181703,Varese,2026-06-07,190.5660
MII181820,Vasto,2026-06-07,78.8660
MII181839,Velletri,2026-06-07,151.5544
MII181847,Venezia Giudecca,2026-06-07,87.5000
MII181863,Venezia Santa Maria Maggiore,2026-06-07,166.4557
MII181870,Verbania,2026-06-07,135.8491
MII181880,Vercelli,2026-06-07,165.9091
MII181891,Verona,2026-06-07,190.7186
MII181908,Vibo Valentia,2026-06-07,120.5882
MII181918,Vicenza,2026-06-07,135.2273
MII181924,Vigevano,2026-06-07,153.3333
MII181934,Viterbo,2026-06-07,169.9495
MII179733,Voghera,2026-06-07,116.2319
MII179876,Volterra,2026-06-07,95.7447
MII158910,Agrigento,2026-06-14,138.2576
MII157783,Alba,2026-06-14,91.8367
MII158919,"Alessandria Cantiello, Gaeta",2026-06-14,107.7253
MII158924,Alessandria San Michele,2026-06-14,33.8983
MII158935,Alghero,2026-06-14,98.7179
MII172277,Altamura,2026-06-14,187.7551
MII158944,Ancona Barcaglione,2026-06-14,83.0000
MII158941,Ancona Montacuto,2026-06-14,134.9020
MII158945,Arbus,2026-06-14,98.4127
MII158948,Arezzo,2026-06-14,159.0909
MII159053,Ariano Irpino,2026-06-14,146.7593
MII159060,Arienzo,2026-06-14,125.8621
MII159065,Ascoli Piceno,2026-06-14,148.5437
MII159069,Asti,2026-06-14,137.3134
MII159314,Augusta,2026-06-14,137.5367
MII172011,Avellino,2026-06-14,139.8734
MII172187,Aversa,2026-06-14,130.7692
MII182440,Avezzano,2026-06-14,145.2830
MII172222,Barcellona Pozzo di Gotto,2026-06-14,87.5912
MII181678,Bari,2026-06-14,169.0196
MII158901,Belluno,2026-06-14,126.8293
MII160204,Benevento,2026-06-14,156.4516
MII172827,Bergamo,2026-06-14,185.5799
MII172332,Biella,2026-06-14,148.7245
MII172344,Bollate,2026-06-14,127.0718
MII172508,Bologna,2026-06-14,177.7302
MII172580,Bolzano,2026-06-14,132.9545
MII172592,Brescia Canton Monbello,2026-06-14,206.0440
MII172610,Brescia Verziano,2026-06-14,180.2817
MII172623,Brindisi,2026-06-14,176.9737
MII172814,Brissogne - Aosta,2026-06-14,84.8315
MII172320,Busto Arsizio,2026-06-14,205.5300
MII172835,Cagliari Uta,2026-06-14,131.4848
MII173006,Caltagirone,2026-06-14,122.8495
MII173063,Caltanissetta,2026-06-14,140.9836
MII173088,Campobasso,2026-06-14,170.8738
MII173101,Carinola,2026-06-14,117.1806
MII173114,Cassino,2026-06-14,174.1573
MII173237,Castelfranco Emilia,2026-06-14,62.4161
MII173259,Castelvetrano,2026-06-14,165.9091
MII173265,Castrovillari,2026-06-14,165.7143
MII173285,Catania Bicocca,2026-06-14,143.1818
MII173301,Catania Piazza Lanza,2026-06-14,169.9275
MII173311,Catanzaro,2026-06-14,112.1951
MII173356,Chiavari,2026-06-14,128.8462
MII173364,Chieti,2026-06-14,181.0127
MII173688,Civitavecchia Giuseppe Passerini,2026-06-14,58.3333
MII172208,Civitavecchia Nuovo Complesso,2026-06-14,180.1153
MII173712,Como,2026-06-14,171.5556
MII173341,Cosenza,2026-06-14,129.0323
MII173747,Cremona,2026-06-14,157.0313
MII173324,Crotone,2026-06-14,136.5079
MII173764,Cuneo,2026-06-14,108.1365
MII173784,Eboli,2026-06-14,75.9259
MII173813,Enna,2026-06-14,148.9655
MII173994,Favignana,2026-06-14,125.5814
MII174501,Fermo,2026-06-14,179.0698
MII174686,Ferrara,2026-06-14,166.2551
MII174825,Firenze Mario Gozzini,2026-06-14,147.2973
MII174720,Firenze Sollicciano,2026-06-14,173.4417
MII176375,Foggia,2026-06-14,225.4967
MII176403,Forlì,2026-06-14,126.7176
MII176414,Fossano,2026-06-14,82.3529
MII176424,Fossombrone,2026-06-14,119.2308
MII176437,Frosinone,2026-06-14,133.9921
MII176451,Gela,2026-06-14,170.8333
MII152284,Genova Marassi,2026-06-14,126.5918
MII176703,Genova Pontedecimo,2026-06-14,155.2083
MII176714,Giarre,2026-06-14,165.1163
MII176719,Gorizia,2026-06-14,130.1587
MII176743,Grosseto,2026-06-14,226.6667
MII176749,Imperia,2026-06-14,116.9811
MII176759,Isernia,2026-06-14,168.1818
MII176771,Isili,2026-06-14,113.0841
MII176781,Ivrea,2026-06-14,152.6012
MII177134,L'Aquila,2026-06-14,83.6538
MII176788,La Spezia,2026-06-14,140.1316
MII177107,Lanciano,2026-06-14,113.9013
MII177118,Lanusei,2026-06-14,103.0303
MII177323,Larino,2026-06-14,146.7890
MII177332,Latina,2026-06-14,198.7013
MII177346,Laureana di Borrello,2026-06-14,151.3514
MII177384,Lauro,2026-06-14,26.0000
MII177420,Lecce,2026-06-14,181.7834
MII177436,Lecco,2026-06-14,163.4615
MII177463,Livorno,2026-06-14,158.3893
MII177498,Livorno Gorgona,2026-06-14,128.0899
MII177996,Locri,2026-06-14,157.5000
MII178027,Lodi,2026-06-14,220.9302
MII178035,Lucca,2026-06-14,245.9459
MII178045,Lucera,2026-06-14,135.6589
MII178072,Mantova,2026-06-14,143.7500
MII178085,Massa,2026-06-14,167.4286
MII178115,Massa Marittima,2026-06-14,116.6667
MII178124,Matera,2026-06-14,168.0328
MII178141,Melfi,2026-06-14,152.2388
MII178148,Messina,2026-06-14,110.3774
MII158895,Milano San Vittore,2026-06-14,217.9752
MII178501,Milano San Vittore femminile,2026-06-14,211.1111
MII178638,Modena,2026-06-14,141.7790
MII178659,Monza,2026-06-14,173.7745
MII178666,Napoli Poggioreale,2026-06-14,165.0442
MII178672,Napoli Secondigliano,2026-06-14,141.9442
MII178681,Noto,2026-06-14,97.5000
MII178700,Novara,2026-06-14,112.8205
MII179224,Nuoro,2026-06-14,17.8832
MII178003,Onanì,2026-06-14,91.9048
MII179237,Opera,2026-06-14,152.8634
MII179274,Oristano,2026-06-14,95.3668
MII179280,Orvieto,2026-06-14,123.4694
MII179290,Padova,2026-06-14,128.3333
MII179299,Padova Nuovo Complesso,2026-06-14,156.0185
MII179306,Palermo Pagliarelli,2026-06-14,128.9498
MII179324,Palermo Ucciardone,2026-06-14,110.5860
MII179331,Paliano,2026-06-14,40.4110
MII179342,Palmi,2026-06-14,101.6667
MII179353,Paola,2026-06-14,148.1250
MII179364,Parma,2026-06-14,124.6130
MII182910,Pavia,2026-06-14,143.4185
MII179781,Perugia,2026-06-14,159.2834
MII179818,Pesaro,2026-06-14,178.4722
MII179830,Pescara,2026-06-14,169.1358
MII179842,Piacenza,2026-06-14,135.1942
MII179856,Piazza Armerina,2026-06-14,163.8298
MII182919,Pisa,2026-06-14,152.4324
MII179896,Pistoia,2026-06-14,118.4211
MII179913,Pordenone,2026-06-14,140.5405
MII179932,Porto Azzurro,2026-06-14,123.9521
MII179938,Potenza,2026-06-14,157.9439
MII179958,Prato,2026-06-14,112.1771
MII179965,Ragusa,2026-06-14,118.5792
MII179981,Ravenna,2026-06-14,157.1429
MII179988,Reggio Calabria Arghillà,2026-06-14,132.2464
MII179995,Reggio Calabria Giuseppe Panzera,2026-06-14,91.1950
MII182339,Reggio Emilia,2026-06-14,133.7607
MII169535,Rieti,2026-06-14,182.3529
MII180001,Rimini,2026-06-14,141.5254
MII180380,Roma Rebibbia,2026-06-14,109.5057
MII180348,Roma Rebibbia femminile,2026-06-14,162.5000
MII180356,Roma Rebibbia IIIª casa,2026-06-14,78.7879
MII180370,Roma Rebibbia Nuovo Complesso,2026-06-14,148.5955
MII180401,Roma Regina Coeli,2026-06-14,180.2448
MII180415,Rossano,2026-06-14,126.2357
MII180424,Rovigo,2026-06-14,132.5359
MII180426,Salerno,2026-06-14,159.5174
MII180437,Saluzzo,2026-06-14,87.6214
MII180451,San Cataldo,2026-06-14,88.8889
MII180458,San Gimignano,2026-06-14,147.9821
MII180476,San Severo,2026-06-14,150.8197
MII180465,Sanremo,2026-06-14,124.6575
MII181079,Sant'Angelo dei Lombardi,2026-06-14,161.7391
MII180487,Santa Maria Capua Vetere,2026-06-14,155.6213
MII181091,Sassari,2026-06-14,125.3275
MII181109,Sciacca,2026-06-14,130.0000
MII181115,Siena,2026-06-14,129.3103
MII181125,Siracusa,2026-06-14,130.6422
MII181346,Sondrio,2026-06-14,166.6667
MII181358,Spoleto,2026-06-14,111.8421
MII181371,Sulmona,2026-06-14,130.2103
MII181377,Taranto,2026-06-14,198.6047
MII181385,Tempio Pausania,2026-06-14,103.6810
MII181392,Teramo,2026-06-14,180.5556
MII181401,Termini Imerese,2026-06-14,111.9565
MII181407,Terni,2026-06-14,137.1158
MII181417,Tolmezzo,2026-06-14,120.2703
MII181424,Torino,2026-06-14,139.4689
MII181434,Trani,2026-06-14,152.1886
MII181440,Trani femminile,2026-06-14,131.2500
MII181625,Trapani,2026-06-14,116.0752
MII181636,Trento,2026-06-14,100.2370
MII181645,Treviso,2026-06-14,165.9091
MII181661,Trieste,2026-06-14,185.1852
MII181681,Turi,2026-06-14,172.2222
MII181672,Udine,2026-06-14,176.4706
MII181691,Vallo della Lucania,2026-06-14,152.5000
MII181703,Varese,2026-06-14,184.9057
MII181820,Vasto,2026-06-14,76.2887
MII181839,Velletri,2026-06-14,148.7047
MII181847,Venezia Giudecca,2026-06-14,89.2857
MII181863,Venezia Santa Maria Maggiore,2026-06-14,165.8228
MII181870,Verbania,2026-06-14,143.3962
MII181880,Vercelli,2026-06-14,165.4545
MII181891,Verona,2026-06-14,188.9222
MII181908,Vibo Valentia,2026-06-14,118.3824
MII181918,Vicenza,2026-06-14,137.1212
MII181924,Vigevano,2026-06-14,206.6667
MII181934,Viterbo,2026-06-14,170.9596
MII179733,Voghera,2026-06-14,114.4928
MII179876,Volterra,2026-06-14,96.2766
MII158910,Agrigento,2026-06-15,138.2576
MII157783,Alba,2026-06-15,91.8367
MII158919,"Alessandria Cantiello, Gaeta",2026-06-15,107.7253
MII158924,Alessandria San Michele,2026-06-15,33.8983
MII158935,Alghero,2026-06-15,98.7179
MII172277,Altamura,2026-06-15,187.7551
MII158944,Ancona Barcaglione,2026-06-15,83.0000
MII158941,Ancona Montacuto,2026-06-15,134.9020
MII158945,Arbus,2026-06-15,98.4127
MII158948,Arezzo,2026-06-15,159.0909
MII159053,Ariano Irpino,2026-06-15,147.2222
MII159060,Arienzo,2026-06-15,132.7586
MII159065,Ascoli Piceno,2026-06-15,146.6019
MII159069,Asti,2026-06-15,137.8109
MII159314,Augusta,2026-06-15,136.9501
MII172011,Avellino,2026-06-15,140.2954
MII172187,Aversa,2026-06-15,134.6154
MII182440,Avezzano,2026-06-15,147.1698
MII172222,Barcellona Pozzo di Gotto,2026-06-15,90.6015
MII181678,Bari,2026-06-15,167.0588
MII158901,Belluno,2026-06-15,124.3902
MII160204,Benevento,2026-06-15,156.4516
MII172827,Bergamo,2026-06-15,185.2665
MII172332,Biella,2026-06-15,148.9796
MII172344,Bollate,2026-06-15,126.9929
MII172508,Bologna,2026-06-15,178.3726
MII172580,Bolzano,2026-06-15,130.6818
MII172592,Brescia Canton Monbello,2026-06-15,205.4945
MII172610,Brescia Verziano,2026-06-15,185.9155
MII172623,Brindisi,2026-06-15,176.9737
MII172814,Brissogne - Aosta,2026-06-15,84.8315
MII172320,Busto Arsizio,2026-06-15,205.5300
MII172835,Cagliari Uta,2026-06-15,131.4848
MII173006,Caltagirone,2026-06-15,122.5806
MII173063,Caltanissetta,2026-06-15,140.4372
MII173088,Campobasso,2026-06-15,172.5490
MII173101,Carinola,2026-06-15,117.4009
MII173114,Cassino,2026-06-15,171.9101
MII173237,Castelfranco Emilia,2026-06-15,62.4161
MII173259,Castelvetrano,2026-06-15,165.9091
MII173265,Castrovillari,2026-06-15,165.7143
MII173285,Catania Bicocca,2026-06-15,143.1818
MII173301,Catania Piazza Lanza,2026-06-15,169.2029
MII173311,Catanzaro,2026-06-15,112.3476
MII173356,Chiavari,2026-06-15,128.8462
MII173364,Chieti,2026-06-15,179.7468
MII173688,Civitavecchia Giuseppe Passerini,2026-06-15,58.3333
MII172208,Civitavecchia Nuovo Complesso,2026-06-15,180.1153
MII173712,Como,2026-06-15,172.0000
MII173341,Cosenza,2026-06-15,128.5714
MII173747,Cremona,2026-06-15,156.7708
MII173324,Crotone,2026-06-15,134.9206
MII173764,Cuneo,2026-06-15,107.6115
MII173784,Eboli,2026-06-15,75.9259
MII173813,Enna,2026-06-15,148.9655
MII173994,Favignana,2026-06-15,124.4186
MII174501,Fermo,2026-06-15,174.4186
MII174686,Ferrara,2026-06-15,166.6667
MII174825,Firenze Mario Gozzini,2026-06-15,147.2973
MII174720,Firenze Sollicciano,2026-06-15,173.7127
MII176375,Foggia,2026-06-15,225.1656
MII176403,Forlì,2026-06-15,124.4275
MII176414,Fossano,2026-06-15,82.3529
MII176424,Fossombrone,2026-06-15,119.2308
MII176437,Frosinone,2026-06-15,133.7945
MII176451,Gela,2026-06-15,170.8333
MII152284,Genova Marassi,2026-06-15,126.5918
MII176703,Genova Pontedecimo,2026-06-15,155.2083
MII176714,Giarre,2026-06-15,165.1163
MII176719,Gorizia,2026-06-15,130.1587
MII176743,Grosseto,2026-06-15,220.0000
MII176749,Imperia,2026-06-15,118.8679
MII176759,Isernia,2026-06-15,170.4545
MII176771,Isili,2026-06-15,113.0841
MII176781,Ivrea,2026-06-15,153.1792
MII177134,L'Aquila,2026-06-15,83.6538
MII176788,La Spezia,2026-06-15,140.1316
MII177107,Lanciano,2026-06-15,113.4529
MII177118,Lanusei,2026-06-15,103.0303
MII177323,Larino,2026-06-15,145.8716
MII177332,Latina,2026-06-15,202.5974
MII177346,Laureana di Borrello,2026-06-15,151.3514
MII177384,Lauro,2026-06-15,26.0000
MII177420,Lecce,2026-06-15,181.4013
MII177436,Lecco,2026-06-15,161.5385
MII177463,Livorno,2026-06-15,159.0604
MII177498,Livorno Gorgona,2026-06-15,128.0899
MII177996,Locri,2026-06-15,156.2500
MII178027,Lodi,2026-06-15,218.6047
MII178035,Lucca,2026-06-15,243.2432
MII178045,Lucera,2026-06-15,135.6589
MII178072,Mantova,2026-06-15,144.7917
MII178085,Massa,2026-06-15,167.4286
MII178115,Massa Marittima,2026-06-15,116.6667
MII178124,Matera,2026-06-15,168.8525
MII178141,Melfi,2026-06-15,152.2388
MII178148,Messina,2026-06-15,111.7925
MII158895,Milano San Vittore,2026-06-15,220.4545
MII178501,Milano San Vittore femminile,2026-06-15,200.0000
MII178638,Modena,2026-06-15,142.3181
MII178659,Monza,2026-06-15,173.5294
MII178666,Napoli Poggioreale,2026-06-15,164.6018
MII178672,Napoli Secondigliano,2026-06-15,141.9442
MII178681,Noto,2026-06-15,97.5000
MII178700,Novara,2026-06-15,111.5385
MII179224,Nuoro,2026-06-15,17.8832
MII178003,Onanì,2026-06-15,91.9048
MII179237,Opera,2026-06-15,152.7533
MII179274,Oristano,2026-06-15,94.9807
MII179280,Orvieto,2026-06-15,122.4490
MII179290,Padova,2026-06-15,125.5556
MII179299,Padova Nuovo Complesso,2026-06-15,156.7130
MII179306,Palermo Pagliarelli,2026-06-15,129.4977
MII179324,Palermo Ucciardone,2026-06-15,110.7750
MII179331,Paliano,2026-06-15,40.4110
MII179342,Palmi,2026-06-15,102.5000
MII179353,Paola,2026-06-15,148.1250
MII179364,Parma,2026-06-15,123.8390
MII182910,Pavia,2026-06-15,142.6326
MII179781,Perugia,2026-06-15,158.9577
MII179818,Pesaro,2026-06-15,177.7778
MII179830,Pescara,2026-06-15,169.1358
MII179842,Piacenza,2026-06-15,134.2233
MII179856,Piazza Armerina,2026-06-15,163.8298
MII182919,Pisa,2026-06-15,152.4324
MII179896,Pistoia,2026-06-15,119.7368
MII179913,Pordenone,2026-06-15,140.5405
MII179932,Porto Azzurro,2026-06-15,123.3533
MII179938,Potenza,2026-06-15,157.9439
MII179958,Prato,2026-06-15,112.3616
